Tiempo (s),Voltaje Medio CH2 (V)
10.14769172668457,0.0097777
10.170260429382324,0.0097777
10.192635774612427,0.0097773
10.215165853500366,0.0097773
10.237412691116333,0.0097771
10.260433673858643,0.0097771
10.28424072265625,0.0097755
10.310787916183472,0.0097755
10.334681272506714,0.009776
10.358656406402588,0.009776
10.382666110992432,0.0097757
10.40691089630127,0.0097757
10.430866479873657,0.0097757
10.454662084579468,0.0097757
10.478607416152954,0.0097743
10.502393007278442,0.0097743
10.526506423950195,0.0097737
10.548702239990234,0.0097742
10.572942018508911,0.0097742
10.596941471099854,0.0097742
10.620743989944458,0.0097754
10.643002986907959,0.0097751
10.666890621185303,0.0097751
10.689328670501709,0.0097751
10.711477518081665,0.0097751
10.735461711883545,0.0097748
10.75960922241211,0.0097748
10.784747838973999,0.0097745
10.809568166732788,0.0097745
10.83224081993103,0.009774
10.855914831161499,0.009774
10.8787362575531,0.0097725
10.902305603027344,0.0097725
10.928114891052246,0.0097725
10.952885389328003,0.0097725
10.978208541870117,0.0097721
11.002070665359497,0.0097721
11.023676872253418,0.0097708
11.047245502471924,0.0097708
11.070217370986938,0.0097703
11.092090129852295,0.0097703
11.116041660308838,0.0097708
11.141213417053223,0.0097708
11.165189743041992,0.0097717
11.186829805374146,0.0097717
11.210397720336914,0.0097726
11.23403000831604,0.0097726
11.257892370223999,0.0097736
11.281923770904541,0.0097736
11.3045072555542,0.0097727
11.328142404556274,0.0097727
11.35213017463684,0.0097727
11.376657247543335,0.0097727
11.402805805206299,0.0097732
11.428518295288086,0.0097732
11.453001260757446,0.0097723
11.478549480438232,0.0097723
11.502665042877197,0.0097723
11.525964736938477,0.0097723
11.549950361251831,0.0097721
11.573326587677002,0.0097721
11.597122430801392,0.0097726
11.62060022354126,0.0097728
11.6452317237854,0.0097728
11.668729543685913,0.0097737
11.690732955932617,0.0097737
11.715676307678223,0.0097745
11.741734504699707,0.0097745
11.766767740249634,0.0097751
11.78933048248291,0.0097751
11.81409215927124,0.0097772
11.838563442230225,0.0097782
11.86262845993042,0.0097782
11.88660478591919,0.0097783
11.910789012908936,0.0097783
11.936353206634521,0.0097792
11.959544658660889,0.0097792
11.98512578010559,0.0097811
12.009186744689941,0.0097811
12.03366208076477,0.0097831
12.05623173713684,0.0097831
12.080133438110352,0.0097834
12.102001428604126,0.0097834
12.125924110412598,0.0097857
12.149560451507568,0.0097857
12.174516916275024,0.0097878
12.19956350326538,0.0097878
12.222111940383911,0.0097899
12.246235132217407,0.0097899
12.270127773284912,0.0097929
12.294115781784058,0.0097961
12.318476915359497,0.0097961
12.341654062271118,0.0097999
12.365740060806274,0.0097999
12.389715909957886,0.0098024
12.4135901927948,0.0098024
12.437705755233765,0.0098041
12.462528705596924,0.0098041
12.485292196273804,0.0098119
12.50722050666809,0.0098119
12.53109073638916,0.0098153
12.553079605102539,0.0098153
12.575687170028687,0.0098216
12.601750373840332,0.0098216
12.62561845779419,0.0098265
12.650165796279907,0.0098292
12.674541711807251,0.0098292
12.698691844940186,0.0098324
12.722815752029419,0.0098324
12.747101783752441,0.0098374
12.771833896636963,0.0098401
12.79515528678894,0.0098401
12.819234848022461,0.0098439
12.84330677986145,0.0098439
12.867229223251343,0.0098462
12.891939878463745,0.0098462
12.915832996368408,0.009849
12.940382957458496,0.009849
12.964407682418823,0.0098525
12.988311529159546,0.0098554
13.012533187866211,0.0098554
13.036950588226318,0.0098489
13.059703588485718,0.0098489
13.083301782608032,0.0098415
13.107100486755371,0.0098415
13.130934715270996,0.009846
13.154497861862183,0.009846
13.176790714263916,0.0098607
13.20133662223816,0.0098693
13.22864580154419,0.0098693
13.253129243850708,0.0098863
13.27728796005249,0.0098863
13.300871849060059,0.0098949
13.324743509292603,0.0098949
13.34911298751831,0.0099111
13.371916055679321,0.0099263
13.39590859413147,0.0099263
13.419782400131226,0.0099393
13.443871974945068,0.0099393
13.468288660049438,0.009951
13.493052244186401,0.009951
13.51822805404663,0.0099606
13.542497158050537,0.0099606
13.5684814453125,0.0099689
13.591400623321533,0.0099689
13.615207433700562,0.0099743
13.639663934707642,0.0099743
13.663257598876953,0.0099791
13.687256813049316,0.0099791
13.710991859436035,0.0099851
13.73344349861145,0.0099851
13.757737159729004,0.0099873
13.781455755233765,0.0099873
13.804924011230469,0.0099895
13.826658725738525,0.0099895
13.849843263626099,0.0099925
13.8743736743927,0.0099957
13.898327350616455,0.0099957
13.923547744750977,0.0099973
13.947620630264282,0.0099973
13.971988916397095,0.0099988
13.995829820632935,0.0099988
14.01994514465332,0.0099987
14.045234203338623,0.0099987
14.069666147232056,0.0099989
14.093491077423096,0.0099989
14.119395971298218,0.0099981
14.142169952392578,0.0099981
14.165789127349854,0.0099975
14.188151359558105,0.0099977
14.21048903465271,0.0099977
14.232993125915527,0.0099966
14.257846117019653,0.0099966
14.281334400177002,0.0099937
14.308305263519287,0.0099915
14.330404996871948,0.0099915
14.356797933578491,0.0099898
14.381721496582031,0.0099898
14.405626058578491,0.0099881
14.429404973983765,0.0099881
14.451182126998901,0.0099863
14.475468397140503,0.0099863
14.49933934211731,0.0099821
14.522227764129639,0.0099821
14.546443462371826,0.0099783
14.571064233779907,0.0099783
14.595198154449463,0.0099767
14.621056318283081,0.0099767
14.645614385604858,0.0099745
14.669735431671143,0.0099712
14.694313764572144,0.0099712
14.71702241897583,0.0099671
14.741239070892334,0.0099653
14.764797449111938,0.0099653
14.788617610931396,0.0099604
14.811714887619019,0.0099604
14.835426330566406,0.0099585
14.859562873840332,0.0099552
14.882639646530151,0.0099552
14.906646728515625,0.0099526
14.930374145507812,0.0099526
14.953434705734253,0.0099497
14.977226734161377,0.0099497
15.000280380249023,0.0099459
15.023669242858887,0.0099459
