Tiempo (s),Voltaje Medio CH2 (V)
16.07564878463745,0.0097225
16.110138416290283,0.0097194
16.144519090652466,0.0097177
16.17892360687256,0.0097177
16.213268280029297,0.0097163
16.24899673461914,0.0097151
16.284733772277832,0.0097141
16.318722248077393,0.0097121
16.35262417793274,0.0097121
16.385847568511963,0.0097124
16.421447277069092,0.0097115
16.456573486328125,0.0097115
16.492251873016357,0.0097123
16.527353286743164,0.009711
16.56235647201538,0.009711
16.597463607788086,0.0097111
16.632335424423218,0.0097111
16.67052912712097,0.0097137
16.705509185791016,0.0097195
16.742284297943115,0.0097231
16.777017831802368,0.0097347
16.810547351837158,0.0097477
16.84629249572754,0.0097477
16.879859447479248,0.0097649
16.915482997894287,0.0097704
16.949270725250244,0.0097796
16.983574628829956,0.0097835
17.020998001098633,0.0097835
17.055772304534912,0.009784
17.090848684310913,0.0097806
17.12576174736023,0.0097789
17.16162610054016,0.0097789
17.196086645126343,0.0097733
17.23060631752014,0.0097689
17.265792846679688,0.0097657
17.300275087356567,0.0097657
17.33421039581299,0.0097651
17.369328260421753,0.0097674
17.40221619606018,0.0097669
17.43420147895813,0.0097669
17.468215942382812,0.0097598
17.50318479537964,0.0097549
17.53872275352478,0.0097542
17.5734384059906,0.0097541
17.60774850845337,0.0097541
17.641997814178467,0.0097509
17.676783323287964,0.009745
17.710617065429688,0.0097418
17.745548963546753,0.0097418
17.784756422042847,0.0097356
17.820196628570557,0.0097297
17.855534315109253,0.0097255
17.890623331069946,0.0097226
17.925021648406982,0.0097226
17.960476636886597,0.0097211
17.997946977615356,0.0097191
18.031630039215088,0.0097173
18.06650948524475,0.0097156
18.100088119506836,0.0097145
18.13265585899353,0.0097145
18.1673583984375,0.0097137
18.201809644699097,0.0097137
18.237492084503174,0.0097127
18.274314641952515,0.0097131
18.308318376541138,0.0097131
18.340784788131714,0.0097148
18.375123023986816,0.0097154
18.410022258758545,0.0097165
18.44587254524231,0.0097165
18.481035232543945,0.0097171
18.516469478607178,0.0097207
18.55156183242798,0.0097224
18.587203979492188,0.0097224
18.621501922607422,0.0097261
18.655757427215576,0.0097335
18.690044164657593,0.0097467
18.724347352981567,0.0097467
18.758883953094482,0.0097612
18.79643750190735,0.0097754
18.83155608177185,0.0097859
18.864850521087646,0.0097859
18.89950728416443,0.0097875
18.93359398841858,0.0097884
18.969131469726562,0.0097863
19.003565073013306,0.0097863
19.037971258163452,0.0097825
19.071664810180664,0.0097801
19.10812735557556,0.0097741
19.140329360961914,0.0097723
19.173142194747925,0.0097723
19.20758318901062,0.0097693
19.242626905441284,0.0097685
19.276952505111694,0.0097685
19.311152458190918,0.0097697
19.345571517944336,0.0097693
19.379444360733032,0.0097647
19.412290573120117,0.0097647
19.447733879089355,0.0097575
19.483766794204712,0.0097553
19.518221378326416,0.0097529
19.552018642425537,0.0097529
19.586233615875244,0.0097491
19.6204731464386,0.0097415
19.657346487045288,0.0097339
19.691784858703613,0.0097339
19.727139472961426,0.0097279
19.76023292541504,0.0097247
19.79356813430786,0.0097231
19.829814434051514,0.0097231
19.864501476287842,0.0097206
19.899144411087036,0.0097193
19.933069467544556,0.0097173
19.96737837791443,0.0097163
20.00247859954834,0.0097163
20.03817868232727,0.0097163
20.072431325912476,0.009715
20.106530904769897,0.0097142
20.14281964302063,0.0097161
20.177196979522705,0.0097161
20.21134042739868,0.0097183
20.247230291366577,0.0097192
20.28203296661377,0.0097222
20.31595540046692,0.0097231
20.350396156311035,0.009723
20.385918855667114,0.009723
20.420931816101074,0.0097241
20.454019784927368,0.0097256
20.487025260925293,0.0097269
20.521790981292725,0.0097269
20.5569269657135,0.0097315
20.594147443771362,0.0097412
20.630009412765503,0.0097542
20.663957357406616,0.0097613
20.700733184814453,0.0097767
20.736230611801147,0.0097858
20.770989418029785,0.0097858
20.80431890487671,0.0097883
20.838465213775635,0.0097899
20.8727023601532,0.0097873
20.90625524520874,0.0097873
20.93928337097168,0.0097817
20.973270654678345,0.0097776
21.00813937187195,0.0097751
21.041678428649902,0.0097751
21.07405972480774,0.0097691
21.106866121292114,0.0097669
21.14224863052368,0.0097668
21.17448115348816,0.0097676
21.20736861228943,0.0097706
21.24142360687256,0.0097706
21.273754835128784,0.0097636
21.308268785476685,0.0097591
21.340986728668213,0.0097527
21.373156309127808,0.0097527
21.406813621520996,0.0097489
21.441020011901855,0.0097477
21.475233793258667,0.0097438
21.50908589363098,0.0097385
21.544132709503174,0.0097349
21.57608723640442,0.0097349
21.610344648361206,0.009729
21.64496397972107,0.0097238
21.67938208580017,0.0097212
21.71443748474121,0.0097212
21.75013303756714,0.0097191
21.784088134765625,0.009716
21.817312240600586,0.0097149
21.85305094718933,0.0097149
21.88858151435852,0.0097151
21.922497987747192,0.0097152
21.95674753189087,0.0097159
21.991087675094604,0.0097159
22.02820062637329,0.0097168
22.06320571899414,0.0097173
22.09701681137085,0.0097197
22.132444620132446,0.0097235
22.166627883911133,0.0097235
22.20331311225891,0.0097275
22.238264083862305,0.0097286
22.274163246154785,0.0097296
22.309834241867065,0.0097296
22.34280037879944,0.0097298
22.378203868865967,0.0097331
22.41218113899231,0.0097366
22.447083234786987,0.0097366
22.480651140213013,0.0097431
22.51458978652954,0.0097575
22.549498796463013,0.0097651
22.582375288009644,0.0097651
22.617169857025146,0.0097797
22.65213394165039,0.0097892
22.689011335372925,0.0097949
22.72312617301941,0.0097951
22.75873041152954,0.0097951
22.791228532791138,0.0097937
22.824953079223633,0.0097891
22.859368562698364,0.0097855
22.89475917816162,0.0097855
22.92964243888855,0.0097793
22.964411735534668,0.0097753
22.9980731010437,0.0097753
23.030369758605957,0.00977
23.062495708465576,0.0097696
23.096593856811523,0.0097689
23.131102800369263,0.0097689
23.165130376815796,0.0097707
23.200050115585327,0.0097606
23.234132528305054,0.0097559
23.268467903137207,0.0097559
23.303855180740356,0.0097536
23.338000535964966,0.0097487
23.37203097343445,0.0097417
23.406455516815186,0.00974
23.44177222251892,0.0097327
23.47571325302124,0.0097327
23.51058554649353,0.0097299
23.54475688934326,0.0097205
23.578744649887085,0.0097161
23.61136221885681,0.0097161
23.644050359725952,0.0097126
23.68027973175049,0.0097111
23.714768886566162,0.0097097
23.748217821121216,0.0097097
23.784559965133667,0.0097086
23.81685972213745,0.0097069
23.85084581375122,0.0097076
23.8832905292511,0.0097076
23.91799283027649,0.009708
23.9525043964386,0.0097105
23.987461805343628,0.0097105
24.022070169448853,0.0097138
24.055640697479248,0.0097179
24.090616703033447,0.0097225
24.125591039657593,0.0097237
24.16065239906311,0.0097237
24.195408821105957,0.0097261
24.23059892654419,0.0097286
24.265864849090576,0.0097301
24.298986673355103,0.0097301
24.332502841949463,0.009735
24.36650562286377,0.0097418
24.401427030563354,0.0097538
24.436184406280518,0.0097538
24.47074317932129,0.0097613
24.505122423171997,0.0097745
24.53943967819214,0.0097869
24.57485795021057,0.0097911
24.611111164093018,0.0097915
24.645371913909912,0.0097915
24.679563283920288,0.0097916
24.713584661483765,0.0097887
24.747658491134644,0.0097841
24.781429290771484,0.0097808
24.815654754638672,0.0097751
