Tiempo (s),Voltaje CH1 (V)
0.031700000000000006,-902.1845291803713
0.031799999999999995,-902.1845291003709
0.0319,-902.1845422026564
0.032,-902.1845455004509
0.032100000000000004,-902.1845367581825
0.032200000000000006,-902.1845298292612
0.032299999999999995,-902.1845230958942
0.0324,-902.1845230425606
0.0325,-902.1845288425895
0.032600000000000004,-902.1845287670359
0.03270000000000001,-902.1845418959882
0.032799999999999996,-902.1845453760056
0.0329,-902.1845368781832
0.033,-902.1845369359634
0.033100000000000004,-902.1845229270067
0.03320000000000001,-902.1845228692264
0.033299999999999996,-902.1845236736771
0.0334,-902.1845236425636
0.0335,-902.1845418026544
0.033600000000000005,-902.1845456648957
0.03370000000000001,-902.1845390515293
0.0338,-902.1845391848633
0.0339,-902.184526638132
0.034,-902.1845226470053
0.034100000000000005,-902.1845238425645
0.03420000000000001,-902.1845233358954
0.0343,-902.1845418693214
0.0344,-902.1845455937847
0.0345,-902.1845391493079
0.034600000000000006,-902.1845397937557
0.034699999999999995,-902.1845264114642
0.0348,-902.1845275536965
0.0349,-902.1845228870064
0.035,-902.1845232603417
0.035100000000000006,-902.1845416826538
0.035199999999999995,-902.1845408515383
0.0353,-902.1845455582285
0.0354,-902.184539522643
0.035500000000000004,-902.1845263181303
0.03560000000000001,-902.1845275448031
0.035699999999999996,-902.1845227936727
0.0358,-902.1845232114481
0.0359,-902.1845418159878
0.036000000000000004,-902.184540855983
0.03610000000000001,-902.1845454026724
0.036199999999999996,-902.184545256005
0.0363,-902.184526655912
0.0364,-902.1845273403621
0.036500000000000005,-902.1845228781131
0.03660000000000001,-902.184523104781
0.036699999999999997,-902.1845420648777
0.0368,-902.1845408693164
0.0369,-902.1845454871175
0.037000000000000005,-902.1845450382259
0.03710000000000001,-902.1845266647987
0.0372,-902.1845272914685
0.0373,-902.1845229314467
0.0374,-902.1845232470083
0.037500000000000006,-902.1845415715419
0.037599999999999995,-902.1845407493158
0.0377,-902.1845454871175
0.0378,-902.1845454071171
0.0379,-902.1845265936917
0.038000000000000006,-902.1845273625822
0.038099999999999995,-902.1845228736731
0.0382,-902.1845231758946
0.0383,-902.1845332826118
0.038400000000000004,-902.1845387404171
0.038500000000000006,-902.1845454471173
0.038599999999999995,-902.1845454826728
0.0387,-902.1845264247975
0.0388,-902.1845276292502
0.038900000000000004,-902.1845228914465
0.03900000000000001,-902.1845231625612
0.039099999999999996,-902.184530989267
0.0392,-902.184531522603
0.0393,-902.1845455182283
0.039400000000000004,-902.1845453537835
0.03950000000000001,-902.1845269181333
0.039599999999999996,-902.1845276470303
0.0397,-902.1845227670059
0.0398,-902.1845230070071
0.039900000000000005,-902.1845292781451
0.04000000000000001,-902.1845291359244
0.0401,-902.1845416915426
0.0402,-902.1845453982277
0.0403,-902.1845295181463
0.040400000000000005,-902.1845274959162
0.04050000000000001,-902.1845229581135
0.0406,-902.1845230114471
0.0407,-902.184529273705
0.0408,-902.1845287137023
0.040900000000000006,-902.1845417982097
0.040999999999999995,-902.1845456382289
0.0411,-902.1845366870755
0.0412,-902.18453692263
0.0413,-902.1845229803403
0.041400000000000006,-902.1845230647807
0.041499999999999995,-902.1845236514503
0.0416,-902.1845286781421
0.0417,-902.1845416870985
0.041800000000000004,-902.1845456426736
0.04190000000000001,-902.1845390026403
0.041999999999999996,-902.1845395715326
0.0421,-902.184522722559
0.0422,-902.1845228470063
0.042300000000000004,-902.1845235358963
0.04240000000000001,-902.1845235758966
0.042499999999999996,-902.1845416248755
0.0426,-902.1845454915615
0.0427,-902.1845393093085
0.042800000000000005,-902.1845394026424
0.04290000000000001,-902.1845263670239
0.043,-902.1845271803613
0.0431,-902.1845226203385
0.0432,-902.1845231670079
0.043300000000000005,-902.1845418248765
0.04340000000000001,-902.1845454648947
0.0435,-902.1845391581971
0.0436,-902.1845395359765
0.0437,-902.1845266825788
0.043800000000000006,-902.184527655917
0.04390000000000001,-902.184522722559
0.044,-902.1845233358954
0.0441,-902.1845417093206
0.0442,-902.1845408737604
0.044300000000000006,-902.1845453760056
0.044399999999999995,-902.1845452115601
0.0445,-902.1845265936917
0.0446,-902.1845275803632
0.044700000000000004,-902.1845230336739
0.044800000000000006,-902.1845229714469
0.044899999999999995,-902.1845417537648
0.045,-902.184540838205
0.0451,-902.1845456382289
0.045200000000000004,-902.1845454915615
0.04530000000000001,-902.1845264514643
0.045399999999999996,-902.1845276203635
0.0455,-902.1845230692275
0.0456,-902.184523104781
0.045700000000000005,-902.1845418115431
0.04580000000000001,-902.1845407448711
0.045899999999999996,-902.1845453493388
0.046,-902.1845455582285
0.0461,-902.1845267047989
0.046200000000000005,-902.184527455916
0.04630000000000001,-902.1845227270057
0.0464,-902.1845230736741
0.0465,-902.1845382737481
0.0466,-902.1845408648717
0.046700000000000005,-902.1845456426736
0.04680000000000001,-902.1845452204495
0.0469,-902.1845266959122
0.047,-902.1845275092496
0.0471,-902.1845228158928
0.047200000000000006,-902.1845230114471
0.04730000000000001,-902.1845313048219
0.0474,-902.1845315626032
0.0475,-902.1845454426726
0.0476,-902.1845453093385
0.047700000000000006,-902.1845266647987
0.047799999999999995,-902.1845276025834
0.0479,-902.1845229625602
0.048,-902.1845228736731
0.048100000000000004,-902.1845294781461
0.04820000000000001,-902.1845292114781
0.048299999999999996,-902.1845453493388
0.0484,-902.1845455537845
0.0485,-902.1845297848143
0.048600000000000004,-902.1845275670299
0.04870000000000001,-902.1845228292262
0.048799999999999996,-902.1845231270077
0.0489,-902.1845290692575
0.049,-902.1845288070361
0.049100000000000005,-902.1845420693224
0.04920000000000001,-902.1845458471192
0.0493,-902.1845369092966
0.0494,-902.1845347581725
0.0495,-902.1845226781121
0.049600000000000005,-902.1845229714469
0.04970000000000001,-902.1845289981437
0.0498,-902.1845288959232
0.0499,-902.1845406293152
