Tiempo (s),Monitoreo_X_CH1 (V),Scattering_CH2 (V)
3.8865644931793213,0.091907,0.012636
3.935786724090576,0.094467,0.012651
3.989586114883423,0.099853,0.012678
4.038796424865723,0.10183,0.01275
4.092916965484619,0.10185,0.0129
4.143920660018921,0.10443,0.012909
4.192383050918579,0.10451,0.013088
4.245761871337891,0.10572,0.012987
4.2940833568573,0.10711,0.013009
4.346925735473633,0.10827,0.013235
4.397151947021484,0.10971,0.013492
4.4445481300354,0.11088,0.013696
4.49432373046875,0.11216,0.013852
4.544600486755371,0.11348,0.014281
4.595914363861084,0.11472,0.01562
4.64648962020874,0.11575,0.015699
4.699593544006348,0.117,0.015064
4.749265193939209,0.11824,0.01581
4.79655647277832,0.11832,0.016728
4.8471784591674805,0.12085,0.016122
4.898889064788818,0.12187,0.017195
4.948685169219971,0.12304,0.016782
4.9992241859436035,0.12429,0.018058
5.0526628494262695,0.12544,0.015707
5.1003546714782715,0.1268,0.014143
5.15030574798584,0.12664,0.015513
5.1993396282196045,0.12916,0.014299
5.252817630767822,0.12915,0.013789
5.303041219711304,0.13041,0.014115
5.355718374252319,0.13275,0.013224
5.40427827835083,0.13389,0.013346
5.453566074371338,0.13509,0.012934
5.505347728729248,0.13612,0.012886
5.5571982860565186,0.13727,0.012838
5.605724334716797,0.13732,0.012774
5.653913497924805,0.13971,0.012806
5.704304933547974,0.13987,0.012782
5.756347179412842,0.14197,0.012641
5.808473348617554,0.1432,0.012556
5.856793165206909,0.14428,0.012655
5.906971454620361,0.14545,0.012655
5.9591357707977295,0.14641,0.012755
6.008513927459717,0.14763,0.012678
6.059170722961426,0.14881,0.012683
6.10796856880188,0.14993,0.012563
6.1575539112091064,0.15091,0.01253
6.21516752243042,0.15113,0.012632
6.264129638671875,0.15231,0.01264
6.311404228210449,0.15309,0.012594
6.363914251327515,0.15548,0.012588
6.419168949127197,0.15557,0.012602
6.466354131698608,0.15763,0.012654
6.5192790031433105,0.15867,0.012611
6.568525314331055,0.15989,0.012634
6.621417999267578,0.16112,0.012668
6.6697187423706055,0.16131,0.012588
6.717893600463867,0.16209,0.012538
6.773420572280884,0.16429,0.012575
6.817529916763306,0.16541,0.012673
6.871240615844727,0.16537,0.012645
6.928707599639893,0.16664,0.01271
