Tiempo (s),Monitoreo_X_CH1 (V),Scattering_CH2 (V)
0.04723310470581055,0.049373,0.011882
0.0959017276763916,0.04944,0.012079
0.14815044403076172,0.04936,0.011918
0.20309972763061523,0.049147,0.011758
0.2529103755950928,0.049587,0.01186
0.30126333236694336,0.04948,0.011821
0.35485219955444336,0.04952,0.01181
0.40331339836120605,0.04944,0.011746
0.4585235118865967,0.04944,0.011842
0.5088648796081543,0.04956,0.011897
0.5557184219360352,0.04944,0.011715
0.608527421951294,0.049427,0.011691
0.6578018665313721,0.049347,0.01162
0.704256534576416,0.049373,0.011798
0.7570183277130127,0.04936,0.011804
0.8052520751953125,0.049373,0.011806
0.8586997985839844,0.04952,0.011828
0.9091565608978271,0.049373,0.011743
0.9629242420196533,0.04944,0.011981
1.0126080513000488,0.049333,0.011883
1.063321828842163,0.04952,0.011735
1.1162269115447998,0.04924,0.0118
1.1628618240356445,0.049413,0.011769
1.2125098705291748,0.049373,0.011758
1.2667171955108643,0.0496,0.011908
1.317138910293579,0.04924,0.011736
1.366779088973999,0.04936,0.011771
1.4170563220977783,0.049547,0.011735
1.4678468704223633,0.049213,0.011794
1.521226406097412,0.049427,0.01172
1.5695505142211914,0.04932,0.011825
1.6193816661834717,0.04932,0.011903
1.671224594116211,0.049427,0.011907
1.721085548400879,0.049333,0.011793
1.7764861583709717,0.0494,0.011896
1.8228425979614258,0.04936,0.011937
1.8717429637908936,0.049413,0.011902
1.9230399131774902,0.049373,0.011841
1.985285997390747,0.04936,0.011807
2.0390923023223877,0.049227,0.011794
2.0864267349243164,0.049533,0.011768
2.137866973876953,0.049413,0.01183
2.188769578933716,0.04936,0.011796
2.2397263050079346,0.049453,0.011833
2.290534496307373,0.04928,0.011826
2.341104745864868,0.04928,0.011905
2.3911550045013428,0.049427,0.011827
2.441676616668701,0.049147,0.011802
2.4906394481658936,0.049427,0.011794
2.5405240058898926,0.0492,0.011827
2.590193271636963,0.049387,0.011777
2.641611337661743,0.04932,0.011732
2.6924328804016113,0.04944,0.011806
2.746138334274292,0.04912,0.011741
2.794644832611084,0.04936,0.011667
2.8436660766601562,0.04948,0.011864
2.896538257598877,0.049453,0.011746
2.942281484603882,0.049373,0.012106
2.994882822036743,0.049333,0.011897
3.0451722145080566,0.049293,0.011911
3.1062424182891846,0.049293,0.011715
3.1560206413269043,0.049293,0.011908
3.205817222595215,0.049333,0.011814
3.2557106018066406,0.049293,0.012091
3.314269781112671,0.049413,0.011711
3.3625710010528564,0.049453,0.011851
3.4084229469299316,0.049413,0.011787
3.465664863586426,0.04952,0.011805
3.5146496295928955,0.0494,0.01168
3.564939260482788,0.049493,0.011809
3.614743709564209,0.06628,0.011864
3.6668379306793213,0.07444,0.012356
3.7190334796905518,0.087667,0.012654
3.7651333808898926,0.09808,0.012275
3.8174808025360107,0.1108,0.01181
3.865617275238037,0.11836,0.011607
3.9171950817108154,0.12844,0.011613
3.968982696533203,0.14037,0.011545
4.019944667816162,0.15924,0.011625
4.067951202392578,0.16401,0.011559
4.120126962661743,0.17289,0.011595
4.17028546333313,0.18232,0.01154
4.221851825714111,0.18895,0.011633
4.2708961963653564,0.19799,0.011695
4.322370767593384,0.20919,0.011938
4.372619390487671,0.22005,0.012264
4.420759439468384,0.23723,0.011806
4.475524425506592,0.24587,0.011512
4.527002811431885,0.2524,0.011362
4.575711250305176,0.26291,0.011624
4.6327526569366455,0.27344,0.011581
4.686345815658569,0.27999,0.011537
4.731817960739136,0.28836,0.011515
4.784656286239624,0.30323,0.011553
4.836658000946045,0.31379,0.011634
4.883771896362305,0.3204,0.011411
4.937597751617432,0.32352,0.011491
4.985428810119629,0.32352,0.011785
5.03776216506958,0.32371,0.011322
5.087913751602173,0.32385,0.011297
5.138918161392212,0.32403,0.011462
5.190875053405762,0.32416,0.011619
5.236871719360352,0.32412,0.011568
5.289509296417236,0.32435,0.011509
5.343466520309448,0.32417,0.011529
5.391553640365601,0.32444,0.011587
5.444375991821289,0.32441,0.011573
5.4932146072387695,0.32445,0.011312
5.545149087905884,0.32436,0.011191
5.5916807651519775,0.32447,0.011287
5.646627187728882,0.32453,0.010869
5.69435715675354,0.32437,0.011552
5.744704723358154,0.32428,0.01162
5.797549486160278,0.32421,0.011593
5.8461737632751465,0.32437,0.011589
5.894381523132324,0.32404,0.011567
5.94348669052124,0.32373,0.011618
5.99915885925293,0.32359,0.011579
6.0543718338012695,0.32305,0.011611
6.103229999542236,0.059987,0.011555
6.152496099472046,0.0698,0.011627
6.202825307846069,0.079893,0.011593
6.259207010269165,0.087827,0.011613
6.305327415466309,0.098067,0.01161
6.354276418685913,0.12083,0.011604
6.411838054656982,0.13049,0.011559
6.464268922805786,0.1402,0.011567
6.518297433853149,0.1474,0.011663
6.571261882781982,0.16604,0.011651
6.6233344078063965,0.17512,0.011693
6.678471565246582,0.18433,0.01165
6.724349737167358,0.19105,0.011844
6.7770867347717285,0.19771,0.012036
6.8307085037231445,0.211,0.011451
6.877758026123047,0.21744,0.011468
6.9304773807525635,0.23485,0.011526
6.978210687637329,0.24365,0.01157
7.033625364303589,0.25015,0.011621
7.082090377807617,0.25428,0.011545
7.132662057876587,0.26505,0.011547
7.185997724533081,0.27772,0.011577
7.233129501342773,0.29252,0.011577
7.284896612167358,0.30099,0.011551
7.340599298477173,0.30945,0.011382
7.387389659881592,0.31603,0.011339
7.437753438949585,0.32368,0.011396
7.489071369171143,0.3238,0.011445
7.54106879234314,0.324,0.011369
7.590514183044434,0.32399,0.011421
7.639771938323975,0.32403,0.011582
7.689564228057861,0.32424,0.011575
7.741452217102051,0.32427,0.011523
7.7914650440216064,0.32447,0.011555
7.842796564102173,0.32431,0.011539
7.892037630081177,0.32451,0.011569
7.939905881881714,0.32437,0.011547
7.991466283798218,0.32456,0.011423
8.043216705322266,0.32467,0.011081
8.094767570495605,0.32459,0.011062
8.14535927772522,0.32459,0.010898
8.196462154388428,0.32447,0.011502
8.245541334152222,0.32448,0.011668
8.297683715820312,0.32437,0.011617
8.344725131988525,0.32432,0.011632
8.393702745437622,0.32432,0.011607
8.444281101226807,0.32383,0.01161
8.496503591537476,0.32356,0.011586
8.546576738357544,0.32333,0.011617
8.597055673599243,0.05536,0.011508
8.648622512817383,0.064333,0.011603
8.704308032989502,0.072027,0.011606
8.75486421585083,0.097867,0.01168
8.805071115493774,0.10537,0.011635
8.855039834976196,0.11556,0.01159
8.910724401473999,0.12544,0.011577
8.95698857307434,0.13501,0.011557
9.011645078659058,0.14233,0.011591
9.066796779632568,0.15419,0.011602
9.115312814712524,0.16121,0.011725
9.16384243965149,0.17963,0.011651
9.21555781364441,0.19088,0.011935
9.265420913696289,0.19976,0.011899
9.315489053726196,0.21093,0.011525
9.367355108261108,0.21749,0.011364
9.418448686599731,0.22609,0.011542
9.466022491455078,0.24143,0.011584
9.53317642211914,0.24981,0.011555
9.58067536354065,0.25631,0.011519
9.629419088363647,0.27131,0.011585
9.688551902770996,0.28183,0.011569
9.736331701278687,0.29024,0.011537
9.786465167999268,0.29896,0.011552
9.838490962982178,0.31161,0.01147
9.888670682907104,0.32004,0.01124
9.938864707946777,0.32353,0.011794
9.98611068725586,0.32376,0.011319
10.037136793136597,0.32388,0.011356
10.087610006332397,0.32401,0.011438
10.139294862747192,0.32411,0.011594
10.191205501556396,0.32415,0.011597
10.240432500839233,0.32441,0.011541
10.296559572219849,0.32428,0.01159
10.345036029815674,0.3244,0.011563
10.39477014541626,0.3246,0.011598
10.444918394088745,0.32459,0.011543
10.496797323226929,0.32463,0.011307
10.548824071884155,0.32479,0.0111
10.594982385635376,0.32457,0.011053
10.644038677215576,0.32457,0.011234
10.697829484939575,0.32459,0.011499
10.74885368347168,0.32471,0.011582
10.798234462738037,0.32433,0.011628
10.847719430923462,0.3242,0.011553
10.899872064590454,0.32417,0.011582
10.95021653175354,0.32408,0.01159
10.99817419052124,0.32376,0.01159
11.049885272979736,0.32347,0.011583
11.098538160324097,0.32304,0.011313
11.152956485748291,0.055147,0.011601
11.207985162734985,0.08212,0.011602
11.255058765411377,0.09268,0.011577
11.303023338317871,0.1028,0.011627
11.359811067581177,0.11303,0.011643
11.414128303527832,0.125,0.011603
11.463179111480713,0.13499,0.011568
11.51259732246399,0.14439,0.0116
11.561737298965454,0.14935,0.011579
11.610201358795166,0.16109,0.01161
11.66404414176941,0.17715,0.011586
11.710803747177124,0.18844,0.011872
11.771839618682861,0.19516,0.011967
11.821707010269165,0.20637,0.011519
11.871660947799683,0.21505,0.011414
11.924970149993896,0.22377,0.011595
11.977663040161133,0.23469,0.011619
12.03167462348938,0.24324,0.011588
12.078466415405273,0.26055,0.011595
12.129544019699097,0.26887,0.011566
12.181796312332153,0.27737,0.011559
12.231995105743408,0.28377,0.011574
12.280683755874634,0.29225,0.011568
12.330841779708862,0.30264,0.011534
12.385978937149048,0.30916,0.011303
12.434180974960327,0.32351,0.011187
12.485328197479248,0.32373,0.011317
12.537548542022705,0.32381,0.011373
12.585741996765137,0.32393,0.011526
12.63454818725586,0.32403,0.011475
12.685385942459106,0.32392,0.01158
12.73932409286499,0.32423,0.011584
12.791160106658936,0.32439,0.011553
12.838613510131836,0.32439,0.011555
12.891290426254272,0.32444,0.011559
12.936874151229858,0.32451,0.011571
12.990375280380249,0.32461,0.011607
13.039079666137695,0.32457,0.011215
13.088144302368164,0.32463,0.010919
13.137837886810303,0.32475,0.011232
13.191963195800781,0.32477,0.011528
13.240659713745117,0.32441,0.011481
13.302581071853638,0.3246,0.011653
13.353624105453491,0.32437,0.011592
13.400805234909058,0.32407,0.01155
13.45424222946167,0.32419,0.011599
13.50141453742981,0.32387,0.01159
13.554300308227539,0.32331,0.01157
13.602128982543945,0.054933,0.011592
13.653374433517456,0.061587,0.011563
13.702774047851562,0.071587,0.011557
13.754434823989868,0.08464,0.011668
