Tiempo (s),Voltaje CH1 (V)
-0.0415,-302.1845444871123
-0.041400000000000006,-302.1845464204555
-0.0413,-302.1845440248877
-0.0412,-302.1845458826748
-0.041100000000000005,-302.1845443315559
-0.041,-302.1845219003349
-0.040900000000000006,-302.1845471182363
-0.0408,-302.1845465004559
-0.0407,-302.1845440248877
-0.040600000000000004,-302.1845447982249
-0.0405,-302.1845462693434
-0.040400000000000005,-302.1845447182245
-0.0403,-302.1845464204555
-0.0402,-302.1845456471183
-0.040100000000000004,-302.1845222870035
-0.04,-302.1845470426806
-0.039900000000000005,-302.1845448737809
-0.0398,-302.1845461137873
-0.0397,-302.1845444115563
-0.0396,-302.1845445671127
-0.0395,-302.1845460337869
-0.039400000000000004,-302.1845456471183
-0.0393,-302.1845219758886
-0.0392,-302.184523060334
-0.0391,-302.184546656012
-0.039,-302.1845460337869
-0.038900000000000004,-302.1845444871123
-0.0388,-302.1845446426686
-0.0387,-302.1845458026744
-0.0386,-302.1845462693434
-0.038500000000000006,-302.1845221314427
-0.038400000000000004,-302.184523060334
-0.0383,-302.1845464204555
-0.038200000000000005,-302.1845445671127
-0.0381,-302.1845461137873
-0.038000000000000006,-302.1845460337869
-0.0379,-302.1845444115563
-0.0378,-302.1845458026744
-0.037700000000000004,-302.1845219758886
-0.0376,-302.1845221314427
-0.037500000000000006,-302.1845463448991
-0.0374,-302.1845444871123
-0.0373,-302.1845461137873
-0.037200000000000004,-302.1845446426686
-0.0371,-302.1845458826748
-0.037000000000000005,-302.1845459582305
-0.0369,-302.1845220514423
-0.0368,-302.1845221314427
-0.0367,-302.184546656012
-0.0366,-302.1845447982249
-0.036500000000000005,-302.1845458026744
-0.0364,-302.1845458026744
-0.0363,-302.1845437937755
-0.0362,-302.1845460337869
-0.0361,-302.1845217447741
-0.036000000000000004,-302.18452267367206
-0.0359,-302.1845465004559
-0.0358,-302.1845458826748
-0.0357,-302.1845444871123
-0.0356,-302.1845449537815
-0.035500000000000004,-302.1845458026744
-0.0354,-302.1845458826748
-0.0353,-302.1845222070031
-0.0352,-302.1845220514423
-0.035100000000000006,-302.1845467315677
-0.035,-302.1845465004559
-0.0349,-302.1845446426686
-0.034800000000000005,-302.1845445671127
-0.0347,-302.1845464204555
-0.034600000000000006,-302.1845445671127
-0.0345,-302.1845460337869
-0.0344,-302.1845219758886
-0.0343,-302.1845464204555
-0.0342,-302.1845465760116
-0.034100000000000005,-302.1845446426686
-0.034,-302.1845460337869
-0.0339,-302.1845444115563
-0.033800000000000004,-302.1845463448991
-0.0337,-302.1845445671127
-0.033600000000000005,-302.1845219758886
-0.0335,-302.1845464204555
-0.0334,-302.1845460337869
-0.0333,-302.1845448737809
-0.0332,-302.1845459582305
-0.033100000000000004,-302.1845443315559
-0.033,-302.1845444871123
-0.0329,-302.1845461137873
-0.0328,-302.1845219758886
-0.03270000000000001,-302.1845467315677
-0.032600000000000004,-302.184546189343
-0.0325,-302.1845444115563
-0.0324,-302.1845459582305
-0.0323,-302.1845441004437
-0.032200000000000006,-302.1845458026744
-0.032100000000000004,-302.1845445671127
-0.032,-302.1845222070031
-0.0319,-302.1845467315677
-0.0318,-302.1845461137873
-0.031700000000000006,-302.1845444871123
-0.0316,-302.1845444871123
-0.0315,-302.1845459582305
-0.0314,-302.1845447182245
-0.0313,-302.1845456471183
-0.031200000000000002,-302.1845454915615
-0.031100000000000003,-302.1845218203345
-0.031000000000000003,-302.1845236025634
-0.0309,-302.1845465760116
-0.0308,-302.1845441004437
-0.0307,-302.1845462693434
-0.030600000000000002,-302.1845465760116
-0.030500000000000003,-302.1845444871123
-0.030400000000000003,-302.1845456471183
-0.0303,-302.1845221314427
-0.0302,-302.184523060334
-0.030100000000000002,-302.1845464204555
-0.030000000000000002,-302.1845459582305
-0.029900000000000003,-302.1845446426686
-0.0298,-302.1845458826748
-0.0297,-302.1845444871123
-0.0296,-302.1845463448991
-0.029500000000000002,-302.1845216647737
-0.029400000000000003,-302.1845229047799
-0.029300000000000003,-302.1845465760116
-0.0292,-302.1845445671127
-0.0291,-302.1845460337869
-0.029,-302.1845459582305
-0.028900000000000002,-302.1845446426686
-0.028800000000000003,-302.1845458826748
-0.028700000000000003,-302.1845222870035
-0.0286,-302.1845220514423
-0.0285,-302.1845469626802
-0.0284,-302.1845459582305
-0.028300000000000002,-302.1845444871123
-0.028200000000000003,-302.1845460337869
-0.028100000000000003,-302.1845441804441
-0.028,-302.1845456471183
-0.0279,-302.1845213581055
-0.027800000000000002,-302.1845223625572
-0.027700000000000002,-302.184546656012
-0.027600000000000003,-302.1845458826748
-0.0275,-302.1845448737809
-0.0274,-302.1845458826748
-0.0273,-302.1845443315559
-0.027200000000000002,-302.1845457271187
-0.027100000000000003,-302.1845222070031
-0.027000000000000003,-302.1845222070031
-0.0269,-302.184546656012
-0.0268,-302.1845461137873
-0.0267,-302.1845446426686
-0.026600000000000002,-302.1845444115563
-0.026500000000000003,-302.1845461137873
-0.026400000000000003,-302.1845446426686
-0.0263,-302.1845460337869
-0.0262,-302.1845221314427
-0.0261,-302.1845473493488
-0.026000000000000002,-302.1845461137873
-0.025900000000000003,-302.1845443315559
-0.0258,-302.1845443315559
-0.0257,-302.1845461137873
-0.0256,-302.1845444871123
-0.025500000000000002,-302.1845459582305
-0.025400000000000002,-302.1845219003349
-0.025300000000000003,-302.1845461137873
-0.0252,-302.1845446426686
-0.0251,-302.1845460337869
-0.025,-302.1845462693434
-0.024900000000000002,-302.1845446426686
-0.024800000000000003,-302.1845447182245
-0.024700000000000003,-302.1845458026744
-0.0246,-302.1845219003349
-0.0245,-302.1845465004559
-0.0244,-302.1845465004559
-0.024300000000000002,-302.1845444871123
-0.024200000000000003,-302.1845444871123
-0.0241,-302.1845460337869
-0.024,-302.1845461137873
-0.0239,-302.1845444871123
-0.0238,-302.1845221314427
-0.023700000000000002,-302.184546656012
-0.023600000000000003,-302.1845464204555
-0.0235,-302.1845447182245
-0.0234,-302.1845458826748
-0.0233,-302.1845444871123
-0.023200000000000002,-302.1845448737809
-0.023100000000000002,-302.1845456471183
-0.023000000000000003,-302.1845461137873
-0.0229,-302.184522593665
-0.0228,-302.1845465004559
-0.0227,-302.1845446426686
-0.022600000000000002,-302.1845444871123
-0.022500000000000003,-302.1845459582305
-0.0224,-302.1845459582305
-0.0223,-302.1845439448873
-0.0222,-302.1845456471183
-0.0221,-302.1845219758886
-0.022000000000000002,-302.1845228247795
-0.021900000000000003,-302.1845464204555
-0.0218,-302.1845460337869
-0.0217,-302.1845447182245
-0.0216,-302.1845441004437
-0.021500000000000002,-302.1845460337869
-0.021400000000000002,-302.1845458826748
-0.021300000000000003,-302.1845225181113
-0.0212,-302.1845229047799
-0.0211,-302.1845463448991
-0.021,-302.1845459582305
-0.020900000000000002,-302.1845444115563
-0.020800000000000003,-302.1845456471183
-0.0207,-302.1845444871123
-0.0206,-302.1845459582305
-0.0205,-302.1845222870035
-0.0204,-302.1845232114481
-0.020300000000000002,-302.1845464204555
-0.020200000000000003,-302.1845458826748
-0.0201,-302.1845446426686
-0.02,-302.1845458826748
-0.0199,-302.1845447182245
-0.0198,-302.1845458026744
-0.019700000000000002,-302.1845220514423
-0.019600000000000003,-302.1845229047799
-0.0195,-302.1845459582305
-0.0194,-302.1845458826748
-0.0193,-302.1845446426686
-0.019200000000000002,-302.1845447182245
-0.019100000000000002,-302.1845458026744
-0.019000000000000003,-302.1845462693434
-0.0189,-302.1845218203345
-0.0188,-302.1845219758886
-0.0187,-302.1845458826748
-0.0186,-302.1845458026744
-0.018500000000000003,-302.1845448737809
-0.0184,-302.184544256
-0.018300000000000004,-302.1845456471183
-0.0182,-302.1845454915615
-0.018099999999999998,-302.1845224381109
-0.018000000000000002,-302.1845220514423
-0.0179,-302.184546189343
-0.017800000000000003,-302.1845464204555
-0.0177,-302.184544256
-0.017600000000000005,-302.1845444115563
-0.0175,-302.184546189343
-0.0174,-302.1845458026744
-0.017300000000000003,-302.1845444115563
-0.0172,-302.1845222870035
-0.017100000000000004,-302.184546189343
-0.017,-302.1845467315677
-0.0169,-302.1845447982249
-0.016800000000000002,-302.1845464204555
-0.0167,-302.1845446426686
-0.016600000000000004,-302.1845444115563
-0.0165,-302.1845460337869
-0.016399999999999998,-302.1845222070031
-0.016300000000000002,-302.1845464204555
-0.0162,-302.1845461137873
-0.016100000000000003,-302.1845444871123
-0.016,-302.1845456471183
-0.015900000000000004,-302.1845445671127
-0.0158,-302.1845458826748
-0.0157,-302.1845440248877
-0.015600000000000003,-302.1845217447741
-0.0155,-302.1845463448991
-0.015400000000000004,-302.1845463448991
-0.015300000000000001,-302.1845446426686
-0.015199999999999998,-302.1845460337869
-0.015100000000000002,-302.1845443315559
-0.015,-302.1845444115563
-0.014900000000000004,-302.1845461137873
-0.0148,-302.1845219003349
-0.014699999999999998,-302.184546189343
-0.014600000000000002,-302.1845465004559
-0.014499999999999999,-302.1845446426686
-0.014400000000000003,-302.1845460337869
-0.0143,-302.1845444115563
-0.014200000000000004,-302.1845447982249
-0.014100000000000001,-302.1845458826748
-0.013999999999999999,-302.1845458026744
-0.013900000000000003,-302.1845219758886
-0.0138,-302.1845232114481
-0.013700000000000004,-302.184546656012
-0.013600000000000001,-302.1845447182245
-0.013499999999999998,-302.1845464204555
-0.013400000000000002,-302.1845461137873
-0.0133,-302.1845445671127
-0.013200000000000003,-302.1845460337869
-0.0131,-302.1845222870035
-0.012999999999999998,-302.1845229047799
-0.012900000000000002,-302.1845465004559
-0.012799999999999999,-302.1845460337869
-0.012700000000000003,-302.1845444115563
-0.0126,-302.1845455715619
-0.012500000000000004,-302.1845445671127
-0.012400000000000001,-302.1845457271187
-0.012299999999999998,-302.1845222870035
-0.012200000000000003,-302.1845225181113
-0.0121,-302.1845462693434
-0.012000000000000004,-302.1845444115563
-0.0119,-302.1845459582305
-0.011799999999999998,-302.1845460337869
-0.011700000000000002,-302.1845446426686
-0.0116,-302.1845459582305
-0.011500000000000003,-302.1845220514423
-0.0114,-302.1845225181113
-0.011299999999999998,-302.1845465760116
-0.011200000000000002,-302.1845461137873
-0.011099999999999999,-302.1845446426686
-0.011000000000000003,-302.1845440248877
-0.0109,-302.1845458826748
-0.010800000000000004,-302.1845460337869
-0.010700000000000001,-302.1845217447741
-0.010599999999999998,-302.1845219758886
-0.010500000000000002,-302.1845460337869
-0.0104,-302.1845460337869
-0.010300000000000004,-302.1845444871123
-0.0102,-302.1845444115563
-0.010099999999999998,-302.1845457271187
-0.010000000000000002,-302.1845459582305
-0.009899999999999999,-302.1845221314427
-0.009800000000000003,-302.1845225181113
-0.0097,-302.1845462693434
-0.009599999999999997,-302.1845458026744
-0.009500000000000001,-302.1845444871123
-0.009399999999999999,-302.1845458026744
-0.009300000000000003,-302.1845441004437
-0.0092,-302.1845446426686
-0.009100000000000004,-302.1845458826748
-0.009000000000000001,-302.1845219758886
-0.008899999999999998,-302.1845471937927
-0.008800000000000002,-302.1845446426686
-0.0087,-302.1845458826748
-0.008600000000000003,-302.1845456471183
-0.0085,-302.184544256
-0.008399999999999998,-302.1845456471183
-0.008300000000000002,-302.1845447182245
-0.008199999999999999,-302.1845217447741
-0.008100000000000003,-302.1845465760116
-0.008,-302.1845462693434
-0.007899999999999997,-302.1845447982249
-0.007800000000000001,-302.1845445671127
-0.0076999999999999985,-302.1845458026744
-0.007600000000000003,-302.1845458826748
-0.0075,-302.1845444115563
-0.007400000000000004,-302.1845222870035
-0.007300000000000001,-302.1845467315677
-0.007199999999999998,-302.1845463448991
-0.007100000000000002,-302.1845450293372
-0.006999999999999999,-302.1845441004437
-0.006900000000000003,-302.184546189343
-0.0068000000000000005,-302.1845458026744
-0.006699999999999998,-302.1845444871123
-0.006600000000000002,-302.1845461137873
-0.006499999999999999,-302.184522593665
-0.006400000000000003,-302.1845464204555
-0.0063,-302.1845447982249
-0.006200000000000004,-302.1845447182245
-0.006100000000000001,-302.1845458026744
-0.005999999999999998,-302.1845456471183
-0.0059000000000000025,-302.1845446426686
-0.0058,-302.1845455715619
-0.005700000000000004,-302.1845222870035
-0.005600000000000001,-302.1845463448991
-0.005499999999999998,-302.1845448737809
-0.005400000000000002,-302.1845444871123
-0.005299999999999999,-302.1845463448991
-0.005200000000000003,-302.1845446426686
-0.0051,-302.1845459582305
-0.0049999999999999975,-302.1845458026744
-0.004900000000000002,-302.1845223625572
-0.004799999999999999,-302.1845229047799
-0.004700000000000003,-302.1845462693434
-0.0046,-302.1845459582305
-0.004500000000000004,-302.184544256
-0.004400000000000001,-302.1845457271187
-0.004299999999999998,-302.1845444115563
-0.004200000000000002,-302.184546189343
-0.0040999999999999995,-302.1845219758886
-0.0040000000000000036,-302.1845228247795
-0.0039000000000000007,-302.1845468871245
-0.003799999999999998,-302.1845449537815
-0.003700000000000002,-302.1845459582305
-0.003599999999999999,-302.1845458026744
-0.003500000000000003,-302.1845445671127
-0.0034000000000000002,-302.1845461137873
-0.0032999999999999974,-302.1845222870035
-0.0032000000000000015,-302.1845225181113
-0.0030999999999999986,-302.1845472737931
-0.0030000000000000027,-302.1845444115563
-0.0029,-302.1845458826748
-0.002800000000000004,-302.1845458826748
-0.002700000000000001,-302.1845447182245
-0.002599999999999998,-302.1845463448991
-0.0025000000000000022,-302.1845222070031
-0.0023999999999999994,-302.18452267367206
-0.0023000000000000034,-302.1845461137873
-0.0022000000000000006,-302.1845461137873
-0.0020999999999999977,-302.1845447982249
-0.0020000000000000018,-302.1845463448991
-0.001899999999999999,-302.1845440248877
-0.001800000000000003,-302.1845459582305
-0.0017000000000000001,-302.1845219003349
-0.0015999999999999973,-302.1845225181113
-0.0015000000000000013,-302.184546656012
-0.0013999999999999985,-302.1845461137873
-0.0013000000000000025,-302.1845446426686
-0.0011999999999999997,-302.1845456471183
-0.0011000000000000038,-302.1845444115563
-0.0010000000000000009,-302.1845457271187
-0.000899999999999998,-302.1845231358944
-0.0008000000000000021,-302.1845220514423
-0.0006999999999999992,-302.1845470426806
-0.0006000000000000033,-302.1845462693434
-0.0005000000000000004,-302.1845447182245
-0.0003999999999999976,-302.1845444871123
-0.00030000000000000165,-302.1845465004559
-0.0001999999999999988,-302.1845446426686
-0.00010000000000000286,-302.1845464204555
0.0,-302.1845216647737
0.00010000000000000286,-302.1845468071241
0.0001999999999999988,-302.184546656012
0.00030000000000000165,-302.1845444871123
0.0003999999999999976,-302.1845445671127
0.0005000000000000004,-302.1845458026744
0.0005999999999999964,-302.1845444871123
0.0006999999999999992,-302.1845458026744
0.0008000000000000021,-302.1845222070031
0.000899999999999998,-302.1845468071241
0.0010000000000000009,-302.1845465004559
0.0010999999999999968,-302.1845448737809
0.0011999999999999997,-302.184544256
0.0013000000000000025,-302.184546189343
0.0013999999999999985,-302.1845459582305
0.0015000000000000013,-302.1845447982249
0.0015999999999999973,-302.1845223625572
0.0017000000000000001,-302.184546656012
0.001800000000000003,-302.1845464204555
0.001899999999999999,-302.1845447982249
0.0020000000000000018,-302.1845460337869
0.0020999999999999977,-302.1845444115563
0.0022000000000000006,-302.1845461137873
0.0022999999999999965,-302.1845440248877
0.0023999999999999994,-302.1845455715619
0.0025000000000000022,-302.1845218203345
0.002599999999999998,-302.1845467315677
0.002700000000000001,-302.1845451048929
0.002799999999999997,-302.1845443315559
0.0029,-302.1845461137873
0.0030000000000000027,-302.1845447182245
0.0030999999999999986,-302.1845458826748
0.0032000000000000015,-302.1845457271187
0.0032999999999999974,-302.1845216647737
0.0034000000000000002,-302.1845229047799
0.003500000000000003,-302.1845465004559
0.003599999999999999,-302.184546189343
0.003700000000000002,-302.1845444115563
0.003799999999999998,-302.184546189343
0.0039000000000000007,-302.1845444115563
0.003999999999999997,-302.1845457271187
0.0040999999999999995,-302.1845221314427
0.004200000000000002,-302.184523060334
0.004299999999999998,-302.1845475049049
0.004400000000000001,-302.1845458826748
0.004499999999999997,-302.1845447982249
0.0046,-302.1845447982249
0.004700000000000003,-302.1845459582305
0.004799999999999999,-302.1845460337869
0.004900000000000002,-302.1845219003349
0.0049999999999999975,-302.1845228247795
0.0051,-302.1845465004559
0.005200000000000003,-302.184546189343
0.005299999999999999,-302.184544256
0.005400000000000002,-302.1845445671127
0.005499999999999998,-302.1845458826748
0.005600000000000001,-302.1845457271187
0.005699999999999997,-302.18452158922
0.0058,-302.1845227492258
0.0059000000000000025,-302.1845468071241
0.005999999999999998,-302.1845443315559
0.006100000000000001,-302.1845461137873
0.006199999999999997,-302.1845443315559
0.0063,-302.1845458026744
0.006400000000000003,-302.1845456471183
0.006499999999999999,-302.1845224381109
0.006600000000000002,-302.184522593665
0.006699999999999998,-302.1845465760116
0.0068000000000000005,-302.1845461137873
0.006900000000000003,-302.1845444871123
0.006999999999999999,-302.1845445671127
0.007100000000000002,-302.1845459582305
0.007199999999999998,-302.1845461137873
0.007300000000000001,-302.1845219758886
0.007399999999999997,-302.1845219003349
0.0075,-302.1845471182363
0.007600000000000003,-302.1845447982249
0.0076999999999999985,-302.1845464204555
0.007800000000000001,-302.1845460337869
0.007899999999999997,-302.1845446426686
0.008,-302.1845458826748
0.008100000000000003,-302.1845445671127
0.008199999999999999,-302.1845222070031
0.008300000000000002,-302.1845462693434
0.008399999999999998,-302.1845457271187
0.0085,-302.1845443315559
0.008600000000000003,-302.1845458026744
0.0087,-302.1845446426686
0.008800000000000002,-302.1845455715619
0.008899999999999998,-302.1845445671127
0.009000000000000001,-302.1845223625572
0.009099999999999997,-302.1845468871245
0.0092,-302.184546189343
0.009300000000000003,-302.184544256
0.009399999999999999,-302.1845459582305
0.009500000000000001,-302.1845439448873
0.009599999999999997,-302.1845457271187
0.0097,-302.1845444115563
0.009800000000000003,-302.18452158922
0.009899999999999999,-302.1845465760116
0.010000000000000002,-302.1845463448991
0.010099999999999998,-302.1845450293372
0.0102,-302.1845447182245
0.010299999999999997,-302.184546189343
0.0104,-302.1845460337869
0.010500000000000002,-302.1845445671127
0.010599999999999998,-302.18452158922
0.010700000000000001,-302.1845456471183
0.010799999999999997,-302.1845464204555
0.0109,-302.1845447182245
0.011000000000000003,-302.1845458026744
0.011099999999999999,-302.1845446426686
0.011200000000000002,-302.1845458826748
0.011299999999999998,-302.1845445671127
0.0114,-302.1845458026744
0.011500000000000003,-302.1845213581055
0.0116,-302.184523522563
0.011700000000000002,-302.1845468871245
0.011799999999999998,-302.1845446426686
0.0119,-302.1845462693434
0.011999999999999997,-302.1845457271187
0.0121,-302.1845444871123
0.012200000000000003,-302.1845456471183
0.012299999999999998,-302.18452158922
0.012400000000000001,-302.1845231358944
0.012499999999999997,-302.1845468071241
0.0126,-302.1845468071241
0.012700000000000003,-302.1845444115563
0.012800000000000006,-302.1845455715619
0.012899999999999995,-302.1845443315559
0.012999999999999998,-302.1845457271187
0.0131,-302.1845220514423
0.013200000000000003,-302.1845223625572
0.013300000000000006,-302.1845461137873
0.013399999999999995,-302.1845456471183
0.013499999999999998,-302.1845445671127
0.013600000000000001,-302.1845461137873
0.013700000000000004,-302.1845441004437
0.013800000000000007,-302.1845458826748
0.013899999999999996,-302.1845222070031
0.013999999999999999,-302.184523060334
0.014100000000000001,-302.1845464204555
0.014200000000000004,-302.1845458826748
0.014300000000000007,-302.1845444115563
0.014399999999999996,-302.1845441004437
0.014499999999999999,-302.1845456471183
0.014600000000000002,-302.1845456471183
0.014700000000000005,-302.1845222870035
0.014799999999999994,-302.1845223625572
0.014899999999999997,-302.1845464204555
0.015,-302.1845444115563
0.015100000000000002,-302.1845468071241
0.015200000000000005,-302.1845446426686
0.015299999999999994,-302.1845458826748
0.015399999999999997,-302.1845461137873
0.0155,-302.1845222870035
0.015600000000000003,-302.1845223625572
0.015700000000000006,-302.1845468071241
0.015799999999999995,-302.1845459582305
0.015899999999999997,-302.1845444871123
0.016,-302.1845444871123
0.016100000000000003,-302.1845461137873
0.016200000000000006,-302.1845458026744
0.016299999999999995,-302.184544256
0.016399999999999998,-302.1845221314427
0.0165,-302.1845468071241
0.016600000000000004,-302.1845470426806
0.016700000000000007,-302.1845445671127
0.016799999999999995,-302.1845441804441
0.0169,-302.1845458826748
0.017,-302.1845462693434
0.017100000000000004,-302.1845444871123
0.017200000000000007,-302.1845223625572
0.017299999999999996,-302.1845465760116
0.0174,-302.1845445671127
0.0175,-302.184546189343
0.017600000000000005,-302.1845444871123
0.017700000000000007,-302.1845459582305
0.017799999999999996,-302.1845458026744
0.0179,-302.1845444871123
0.018000000000000002,-302.1845220514423
0.018100000000000005,-302.184546656012
0.018199999999999994,-302.1845463448991
0.018299999999999997,-302.1845444871123
0.0184,-302.1845458026744
0.018500000000000003,-302.1845447982249
0.018600000000000005,-302.1845460337869
0.018699999999999994,-302.1845441804441
0.018799999999999997,-302.1845225181113
0.0189,-302.184546656012
0.019000000000000003,-302.1845464204555
0.019100000000000006,-302.1845448737809
0.019199999999999995,-302.1845463448991
0.019299999999999998,-302.184544256
0.0194,-302.1845460337869
0.019500000000000003,-302.1845444871123
0.019600000000000006,-302.1845457271187
0.019699999999999995,-302.1845216647737
0.019799999999999998,-302.1845468871245
0.0199,-302.1845450293372
0.020000000000000004,-302.1845445671127
0.020100000000000007,-302.1845458826748
0.020199999999999996,-302.184546189343
0.0203,-302.184544256
0.0204,-302.1845460337869
0.020500000000000004,-302.1845223625572
0.020600000000000007,-302.1845227492258
0.020699999999999996,-302.184546189343
0.0208,-302.1845444115563
0.020900000000000002,-302.1845460337869
0.021000000000000005,-302.1845456471183
0.021099999999999994,-302.1845446426686
0.021199999999999997,-302.1845454160058
0.0213,-302.1845219003349
0.021400000000000002,-302.1845225181113
0.021500000000000005,-302.184546189343
0.021599999999999994,-302.1845443315559
0.021699999999999997,-302.1845461137873
0.0218,-302.1845460337869
0.021900000000000003,-302.1845447182245
0.022000000000000006,-302.1845460337869
0.022099999999999995,-302.1845219758886
0.022199999999999998,-302.18452267367206
0.0223,-302.184546189343
0.022400000000000003,-302.1845463448991
0.022500000000000006,-302.1845447982249
0.022599999999999995,-302.1845447182245
0.022699999999999998,-302.1845460337869
0.0228,-302.1845458026744
0.022900000000000004,-302.1845222070031
0.023000000000000007,-302.1845228247795
0.023099999999999996,-302.184546656012
0.0232,-302.1845461137873
0.0233,-302.1845443315559
0.023400000000000004,-302.1845444871123
0.023500000000000007,-302.1845458826748
0.023599999999999996,-302.1845458826748
0.0237,-302.1845223625572
0.0238,-302.18452267367206
0.023900000000000005,-302.1845468071241
0.024000000000000007,-302.1845461137873
0.024099999999999996,-302.184544256
0.0242,-302.1845458026744
0.024300000000000002,-302.1845448737809
0.024400000000000005,-302.1845462693434
0.024499999999999994,-302.1845221314427
0.024599999999999997,-302.1845219003349
0.0247,-302.1845467315677
0.024800000000000003,-302.184546656012
0.024900000000000005,-302.1845445671127
0.024999999999999994,-302.1845444871123
0.025099999999999997,-302.1845460337869
0.0252,-302.184544256
0.025300000000000003,-302.1845461137873
0.025400000000000006,-302.1845217447741
0.025499999999999995,-302.1845463448991
0.025599999999999998,-302.1845447982249
0.0257,-302.1845460337869
0.025800000000000003,-302.1845444871123
0.025900000000000006,-302.184552456041
0.025999999999999995,-302.1845513715889
0.026099999999999998,-302.1845477360174
0.0262,-302.1844841445861
0.026300000000000004,-302.18455191381827
0.026400000000000007,-302.1845487449111
0.026499999999999996,-302.1845522249265
0.0266,-302.1845516827038
0.0267,-302.1845478915735
0.026800000000000004,-302.1845512960352
0.026900000000000007,-302.1845482782421
0.026999999999999996,-302.1844848423696
0.0271,-302.1845536960472
0.027200000000000002,-302.1845529982637
0.027300000000000005,-302.1845475049049
0.027400000000000008,-302.1845516827038
0.027499999999999997,-302.1845477360174
0.0276,-302.18455075381047
0.027700000000000002,-302.1845475804613
0.027800000000000005,-302.1844839934787
0.027899999999999994,-302.1845527671559
0.027999999999999997,-302.1845535404931
0.0281,-302.1845483582432
0.028200000000000003,-302.1845484337989
0.028300000000000006,-302.18455152714967
0.028399999999999995,-302.1845475804613
0.028499999999999998,-302.1845516827038
0.0286,-302.1845506782541
0.028700000000000003,-302.1844850734841
0.028800000000000006,-302.184486855713
0.028899999999999995,-302.1845529982637
0.028999999999999998,-302.1845475804613
0.0291,-302.1845517582575
0.029200000000000004,-302.1845518382579
0.029300000000000007,-302.1845475049049
0.029399999999999996,-302.18455075381047
0.0295,-302.1844818245745
0.0296,-302.1845217447741
0.029700000000000004,-302.1845458826748
0.029800000000000007,-302.1845440248877
0.029899999999999996,-302.1845458026744
0.03,-302.1845441004437
0.030100000000000002,-302.1845454160058
0.030200000000000005,-302.1845458826748
0.030300000000000007,-302.1845217447741
0.030399999999999996,-302.18452267367206
0.0305,-302.1845460337869
0.030600000000000002,-302.1845458026744
0.030700000000000005,-302.184544256
0.030800000000000008,-302.1845458826748
0.030899999999999997,-302.1845436382191
0.031,-302.1845458826748
0.031100000000000003,-302.1845220514423
0.031200000000000006,-302.1845227492258
0.031299999999999994,-302.1845465004559
0.0314,-302.1845458826748
0.0315,-302.184544256
